name,geometry,@id,direction
စိန်ဂျွန်း မှတ်တိုင်,POINT (96.1438464 16.7819666),node/3939270568,inbound; south
စိန်နဂါး မှတ်တိုင်,POINT (96.2070004 17.0914727),node/4873453051,east; outbound
စိန်နဂါး မှတ်တိုင်,POINT (96.2069051 17.0916842),node/4873453052,inbound; west
စိန်ပန်း မှတ်တိုင်,POINT (96.1964933 16.9006477),node/4848760602,S; W; south; southwest
စိန်ပန်း မှတ်တိုင်,POINT (96.1964687 16.9005206),node/4848760603,E; S; north; northeast
စိန်ပေါ(လ်) မှတ်တိုင်,POINT (96.1671954 16.7774362),node/4846792676,inbound; north; south; west
စိန့်ပေါ(လ်) ( စိန်ပေါ(လ်) ) မှတ်တိုင်,POINT (96.1673828 16.7777615),node/4841095274,east; north; northeast; outbound; south; southeast
စိမ်းလဲ့ဦး မှတ်တိုင်,POINT (96.1592939 17.0606389),node/4873404123,east; outbound
စိမ်းလဲ့ဦး မှတ်တိုင်,POINT (96.1590669 17.0608119),node/4873404124,inbound; west
စိုက်ပျိုးရေး မှတ်တိုင်,POINT (96.3208391 16.6733734),node/4871543758,east; forward
စိုက်ပျိုးရေး မှတ်တိုင်,POINT (96.3205822 16.6734261),node/4871543759,east; southeast
စိုက်ပျိုးရေး မှတ်တိုင်,POINT (96.1332077 16.8174508),node/4841059154,INBOUND; inbound; outbound; south
စိုက်ပျိုးရေး မှတ်တိုင်,POINT (96.1333227 16.8178642),node/4841059153,OUTBOUND; inbound; norhtwest; north; outbound
စိုက်ပျိုးရေးကွေ့ မှတ်တိုင်,POINT (96.5149128 16.7607318),node/4841217575,west
စိုက်ပျိုးရေးကွေ့ မှတ်တိုင်,POINT (96.5149112 16.7606672),node/4841217576,east
စီးပွားရေး တက္ကသိုလ် မှတ်တိုင်,POINT (96.2679329 16.9290814),node/4859228528,inbound; south
စီးပွားရေး တက္ကသိုလ် မှတ်တိုင်,POINT (96.2680243 16.9290461),node/4859258384,north; outbound
စီပီလိုက် မှတ်တိုင်,POINT (96.1336155 17.0206098),node/4841382051,Outbound; east; outbound
စီပီလိုက် မှတ်တိုင်,POINT (96.1333844 17.0206745),node/4841382052,Inbound; inbound; west
စီမံကိန်း မှတ်တိုင်,POINT (96.1983532 16.8474723),node/4840893902,E; outbound; outboundinbound; south; southeast
စီမံကိန်း မှတ်တိုင်,POINT (96.198516 16.8475483),node/4840893903,E; east; north; outboundinbound
စီအိုတီ မှတ်တိုင်,POINT (96.3190214 17.1486646),node/4860942281,inbound
စီအိုတီ မှတ်တိုင်,POINT (96.3189361 17.148841),node/4860945395,outbound
စုပေါင်း မှတ်တိုင်,POINT (96.197901 16.8182407),node/4836437065,east; northeast; south
စုပေါင်း မှတ်တိုင်,POINT (96.1987669 16.8187102),node/4836437066,inbound; north; west
စုပေါင်းရုံး မှတ်တိုင်,POINT (96.0194698 17.1052479),node/4903255690,Inbound; inbound
စုပေါင်းရုံး မှတ်တိုင်,POINT (96.0195596 17.1054582),node/4903255691,Outbound; outbound
စော်ဘွား မှတ်တိုင်,POINT (96.2940396 16.7111743),node/4871095379,east; forward; north
စော်ဘွား မှတ်တိုင်,POINT (96.2938518 16.7110585),node/4871095380,east; south; southeast
စော်ဘွားကြီးကုန်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1197906 16.8920501),node/4841225874,inbound; west
စော်ဘွားကြီးကုန်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1200097 16.8918815),node/4869396944,east; outbound
စော်ဘွားကြီးကုန်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1195051 16.8927887),node/4896578298,Inbound; south
စော်ဘွားကြီးကုန်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1190392 16.8921946),node/4896578299,Outbound; north
ဆက္သြယ္ေရး မှတ်တိုင်,POINT (96.0970202 17.0906649),node/4903162296,Inbound; inbound
ဆက်သွယ်ရေး မှတ်တိုင်,POINT (96.097227 17.0908445),node/4903162297,Outbound; outbound
ဆက်သွယ်ရေး မှတ်တိုင်,POINT (96.1900022 16.8695863),node/4840933086,Northeast; S; north; north east; outbound
ဆက်သွယ်ရေး မှတ်တိုင်,POINT (96.1901909 16.8697906),node/4840933087,S; Southwest; north east; outbound; south
ဆင်နှစ်ကောင် မှတ်တိုင်,POINT (96.0760049 16.9817714),node/5132587295,Intbound; northeast; southeast; southwest; west
ဆင်နှစ်ကောင် မှတ်တိုင်,POINT (96.0760269 16.9818329),node/5132587296,east; north; northeast; southwest
ဆင်ဖုံကွေ့ မှတ်တိုင်,POINT (96.1909401 16.93413),node/4854982935,north
ဆင်ဖုံကွေ့ မှတ်တိုင်,POINT (96.1910008 16.9342994),node/4854982936,south
ဆင်မင်း ဈေး မှတ်တိုင်,POINT (96.1239497 16.7890946),node/4861000872,Intbound; Southwest; south; southeast
ဆင်မင်း ဈေး မှတ်တိုင်,POINT (96.1243283 16.7883593),node/4861000871,Northeast; north; northwest
ဆင်မင်း မှတ်တိုင်,POINT (96.1265897 16.9700591),node/4841339870,Inbound; inbound; west
ဆင်မင်း မှတ်တိုင်,POINT (96.1267181 16.9701926),node/4841339871,Outbound; east; outbound
ဆင်မလိုက် မှတ်တိုင်,POINT (96.1219634 16.8192917),node/4846957678,E; Northeast; north; northwest; southeast; west
ဆင်မလိုက် မှတ်တိုင်,POINT (96.1217963 16.8196916),node/4846957679,E; Intbound; Southwest; south; southeast
ဆင်မလိုက် အဝေးပြေး မှတ်တိုင်,POINT (96.122263 16.8198173),node/4388562189,Inbound; west
ဆင်မလိုက် အဝေးပြေး မှတ်တိုင်,POINT (96.1223784 16.8199032),node/4877767790,Outbound
ဆင်ရေတွင်း မှတ်တိုင်,POINT (96.128608 16.834305),node/4849059196,OUTBOUND; Outbound; S; inbound; norhtwest; north
ဆင်ရေတွင်း မှတ်တိုင်,POINT (96.1286419 16.8338343),node/4849067511,INBOUND; Inbound; S; outbound; south
ဆည်မြောင်း မှတ်တိုင်,POINT (96.2613139 16.7509504),node/4840984378,S; east; forward; north; south; west
ဆည်မြောင်း မှတ်တိုင်,POINT (96.2611167 16.7508975),node/4840984379,N; east; south; southeast
ဆည်မြောင်း မှတ်တိုင်,POINT (96.1794484 16.9244505),node/4854919394,
ဆည်မြောင်း မှတ်တိုင်,POINT (96.179373 16.9245049),node/4854919395,south; west
ဆည်မြောင်း မှတ်တိုင်,POINT (96.2624421 16.9228888),node/4859092150,inbound; south
ဆည်မြောင်း မှတ်တိုင်,POINT (96.2625832 16.9227625),node/4859179150,north; outbound
ဆည်မြောင်းရုံး မှတ်တိုင်,POINT (96.2266046 17.1118555),node/4875382645,north
ဆည်မြောင်းရုံး မှတ်တိုင်,POINT (96.2263787 17.111777),node/4875382646,south
ဆဒုံဒူးဝါး မှတ်တိုင်,POINT (96.2228737 16.89093),node/4836223389,south
ဆဒုံဒူးဝါး မှတ်တိုင်,POINT (96.2230367 16.8906897),node/4836223390,north
ဆန်စက် မှတ်တိုင်,POINT (96.285066 16.7227396),node/4871054987,east; forward; north
ဆန်စက် မှတ်တိုင်,POINT (96.2848611 16.7227226),node/4871054988,east; south; southeast
ဆန်စက် မှတ်တိုင်,POINT (96.19025 17.0822095),node/4873425332,east; outbound
ဆန်စက် မှတ်တိုင်,POINT (96.1901179 17.0824041),node/4873425333,inbound; west
ဆပ်ပလိုင်း မှတ်တိုင်,POINT (96.0856137 17.0998739),node/4903196395,Inbound; inbound
ဆပ်ပလိုင်း မှတ်တိုင်,POINT (96.0857101 17.1000925),node/4903196396,Outbound; outbound
ဆပ်သတော မှတ်တိုင်,POINT (96.1028264 17.0831837),node/4903160444,Inbound; inbound
ဆပ်သတော မှတ်တိုင်,POINT (96.1030425 17.0833351),node/4903160445,Outbound; outbound
ဆရာတော်ကြီးကျောင်း မှတ်တိုင်,POINT (96.0947852 16.8945517),node/4871517267,W; north; southwest
ဆရာတော်ကြီးကျောင်း မှတ်တိုင်,POINT (96.0945323 16.8945968),node/4871528990,E; Intbound; northeast
ဆိုက်ကားဂိတ် မှတ်တိုင်,POINT (96.045828 16.8907818),node/5170967055,
ဆိုက်ကားဂိတ် မှတ်တိုင်,POINT (96.0459967 16.8908762),node/5170967064,
ဆိုက်ကားဂိတ် မှတ်တိုင်,POINT (96.1235193 16.8314374),node/4836035587,north
ဆိုက်ကားဂိတ် မှတ်တိုင်,POINT (96.1233467 16.8316352),node/4836035588,north; south
ဆိုက်ရှေ့ မှတ်တိုင်,POINT (96.1726908 16.876117),node/4869007253,E; outbound
ဆိုက်ရှေ့ မှတ်တိုင်,POINT (96.1727797 16.8760668),node/4869007858,E; east
ဆိုက်သစ် မှတ်တိုင်,POINT (96.145346 17.0150964),node/4841311333,N; north
ဆိုက်သစ် မှတ်တိုင်,POINT (96.1450869 17.0152907),node/4841311334,inbound; south
ဆိုင်းဘုတ် မှတ်တိုင်,POINT (96.1439339 16.9946325),node/4841331212,east; inbound; south
ဆိုင်းဘုတ် မှတ်တိုင်,POINT (96.1441667 16.9942855),node/4841331213,N; north; west
ဆီဆိုင် မှတ်တိုင်,POINT (96.204232 16.7840024),node/5019295322,N; outbound
ဆီဆိုင် မှတ်တိုင်,POINT (96.2040591 16.7844702),node/5019314821,S; inbound
ဆီဆိုင် မှတ်တိုင်,POINT (96.1995879 16.7863101),node/4856814241,E; north; west
ဆီဆိုင် မှတ်တိုင်,POINT (96.1997464 16.7863707),node/4840878362,E; east; south
ဆီဆိုင် မှတ်တိုင်,POINT (96.1726126 16.7758694),node/4840895376,southeast
ဆီဆိုင် မှတ်တိုင်,POINT (96.3211963 16.6480963),node/4871607252,east; forward
ဆီဆိုင် မှတ်တိုင်,POINT (96.3209412 16.6480802),node/4871607253,east; southeast
ဆီဆိုင် မှတ်တိုင်,POINT (95.947325 16.7168353),node/4884847097,west
ဆီဆိုင် မှတ်တိုင်,POINT (95.9472843 16.7167231),node/4884847098,east
ဆီဆိုင် မှတ်တိုင်,POINT (96.1996501 16.7863894),node/6173175287,
ဆီအုန်း မှတ်တိုင်,POINT (96.2341 17.1882344),node/4875408669,north
ဆီအုန်း မှတ်တိုင်,POINT (96.2338999 17.1882958),node/4875408670,south
ဆူးလေ မှတ်တိုင်,POINT (96.158906 16.7758808),node/4875382980,N; S; inbound; north east; northeast; outbound
ဆူးလေ မှတ်တိုင်,POINT (96.1595945 16.7742666),node/4875468768,east; inbound; outbound
ဆူးလေ ရုပ်ရှင်ရုံ မှတ်တိုင်,POINT (96.1587671 16.7775711),node/4847224825,S; inbound; north; north east; outbound; southwest
ဆေးကျောင်း မှတ်တိုင်,POINT (96.1341971 16.920024),node/4841256748,Outbound; east; north; outbound
ဆေးကျောင်း မှတ်တိုင်,POINT (96.1339213 16.920342),node/4841256749,Inbound; inbound; south; west
ဆေးခန်း မှတ်တိုင်,POINT (96.0767426 16.9586311),node/4873381887,Intbound; south; southeast; southwest; west
ဆေးခန်း မှတ်တိုင်,POINT (96.0768264 16.9584916),node/4873381888,east; north; northeast
